age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
55-64,Caregiving,040401,Physical care for nonhh adults,0.7698490666374154,0.012830817777290256,15086059857.122107,1232
55-64,Caregiving,040402,Looking after nonhh adult (as a primary activity),0.030724643031838812,0.0005120773838639802,15086059857.122107,1232
55-64,Caregiving,040403,Providing medical care to nonhh adult,0.12123688340133212,0.002020614723355535,15086059857.122107,1232
55-64,Caregiving,040404,Obtaining medical and care services for nonhh adult,0.2639651572003049,0.004399419286671748,15086059857.122107,1232
55-64,Caregiving,040405,Waiting associated with caring for nonhh adults,0.2633550965278052,0.004389251608796754,15086059857.122107,1232
55-64,Caregiving,040499,"Caring for nonhh adults, n.e.c.*",0.591989281652534,0.009866488027542232,15086059857.122107,1232
55-64,Caregiving,040501,"Housework, cooking, & shopping assistance for nonhh adults",0.503238264493364,0.008387304408222733,15086059857.122107,1232
55-64,Caregiving,040502,House & lawn maintenance & repair assistance for nonhh adults,1.4047425411962267,0.023412375686603776,15086059857.122107,1232
55-64,Caregiving,040503,Animal & pet care assistance for nonhh adults,0.34859353735113047,0.005809892289185508,15086059857.122107,1232
55-64,Caregiving,040504,Vehicle & appliance maintenance/repair assistance for nonhh adults,0.5290212618954879,0.008817021031591465,15086059857.122107,1232
55-64,Caregiving,040506,Household management & paperwork assistance for nonhh adults,0.20085843006994897,0.003347640501165816,15086059857.122107,1232
55-64,Caregiving,040507,Picking up/dropping off nonhh adult,0.41947043865053674,0.006991173977508946,15086059857.122107,1232
55-64,Caregiving,040508,Waiting associated with helping nonhh adults,0.7414430101139675,0.012357383501899459,15086059857.122107,1232
55-64,Caregiving,040599,"Helping nonhh adults, n.e.c.*",0.061535990081645606,0.0010255998346940934,15086059857.122107,1232
55-64,Caregiving,080201,Banking,0.20209610468264522,0.00336826841137742,15086059857.122107,1232
55-64,Caregiving,080301,Using legal services,0.0765839291950145,0.0012763988199169082,15086059857.122107,1232
55-64,Caregiving,080401,Using health and care services outside the home,1.579624592113137,0.02632707653521895,15086059857.122107,1232
55-64,Caregiving,080402,Using in-home health and care services,0.14656706871599037,0.0024427844785998394,15086059857.122107,1232
55-64,Caregiving,080403,Waiting associated with medical services,0.49756171221440737,0.008292695203573456,15086059857.122107,1232
55-64,Caregiving,080501,Using personal care services,0.6893682186584008,0.011489470310973348,15086059857.122107,1232
55-64,Caregiving,080502,Waiting associated w/personal care services,0.033925901479258426,0.0005654316913209738,15086059857.122107,1232
55-64,Caregiving,080601,Activities rel. to purchasing/selling real estate,0.22203552529114712,0.0037005920881857854,15086059857.122107,1232
55-64,Caregiving,080701,Using veterinary services,0.24606194947608045,0.004101032491268007,15086059857.122107,1232
55-64,Caregiving,080702,Waiting associated with veterinary services,0.06256860296235929,0.0010428100493726548,15086059857.122107,1232
55-64,Travel,180101,Travel related to personal care,0.6551134204623668,0.010918557007706112,15086059857.122107,1232
55-64,Travel,180201,Travel related to housework,0.21091163040441402,0.003515193840073567,15086059857.122107,1232
55-64,Travel,180202,"Travel related to food & drink prep., clean-up, & presentation",0.21505787714216618,0.003584297952369436,15086059857.122107,1232
55-64,Travel,180203,"Travel related to interior maintenance, repair, & decoration",0.037663393406698394,0.0006277232234449732,15086059857.122107,1232
55-64,Travel,180204,"Travel related to exterior maintenance, repair, & decoration",0.0013774707406067003,2.2957845676778338e-05,15086059857.122107,1232
55-64,Travel,180205,"Travel related to lawn, garden, and houseplant care",0.13687128383186278,0.00228118806386438,15086059857.122107,1232
55-64,Travel,180206,Travel related to care for animals and pets (not vet care),0.2654852984730924,0.00442475497455154,15086059857.122107,1232
55-64,Travel,180207,Travel related to vehicle care & maintenance (by self),0.028157886557008356,0.0004692981092834726,15086059857.122107,1232
55-64,Travel,180209,Travel related to household management,2.285224280785699,0.03808707134642832,15086059857.122107,1232
55-64,Travel,180301,Travel related to caring for & helping hh children,0.9408911546406452,0.015681519244010754,15086059857.122107,1232
55-64,Travel,180304,Travel related to caring for hh adults,0.23712456231716905,0.003952076038619484,15086059857.122107,1232
55-64,Travel,180305,Travel related to helping hh adults,1.7791995094160047,0.029653325156933412,15086059857.122107,1232
55-64,Travel,180401,Travel related to caring for and helping nonhh children,1.0107010752039713,0.01684501792006619,15086059857.122107,1232
55-64,Travel,180404,Travel related to caring for nonhh adults,0.4248680870042506,0.007081134783404177,15086059857.122107,1232
55-64,Travel,180405,Travel related to helping nonhh adults,2.4883767944444535,0.04147294657407422,15086059857.122107,1232
55-64,Travel,180501,Travel related to working,16.35441139432048,0.2725735232386747,15086059857.122107,1232
55-64,Travel,180503,Travel related to income-generating activities,0.06374391099971137,0.001062398516661856,15086059857.122107,1232
55-64,Travel,180504,Travel related to job search & interviewing,0.05842432521182433,0.0009737387535304054,15086059857.122107,1232
55-64,Travel,180601,Travel related to taking class,0.05783402174712802,0.0009639003624521337,15086059857.122107,1232
55-64,Travel,180701,Travel related to grocery shopping,4.071359480193826,0.06785599133656377,15086059857.122107,1232
55-64,Travel,180702,Travel related to purchasing gas,1.5129556333005802,0.025215927221676336,15086059857.122107,1232
55-64,Travel,180703,Travel related to purchasing food (not groceries),2.3152655720045545,0.03858775953340924,15086059857.122107,1232
55-64,Travel,180704,"Travel related to shopping, ex groceries, food, and gas",5.580792886477951,0.09301321477463252,15086059857.122107,1232
55-64,Travel,180802,Travel related to using financial services and banking,0.24584886394621253,0.004097481065770209,15086059857.122107,1232
55-64,Travel,180803,Travel related to using legal services,0.05956527826278906,0.000992754637713151,15086059857.122107,1232
55-64,Travel,180804,Travel related to using medical services,1.441237564060918,0.024020626067681967,15086059857.122107,1232
55-64,Travel,180805,Travel related to using personal care services,0.1265657130442333,0.002109428550737222,15086059857.122107,1232
55-64,Travel,180806,Travel related to using real estate services,0.17744925938796452,0.0029574876564660755,15086059857.122107,1232
55-64,Travel,180807,Travel related to using veterinary services,0.15108245480447463,0.0025180409134079105,15086059857.122107,1232
55-64,Travel,180901,Travel related to using household services,0.13368320022990077,0.0022280533371650127,15086059857.122107,1232
55-64,Travel,180902,Travel related to using home main./repair/décor./construction svcs,0.009179012544045828,0.0001529835424007638,15086059857.122107,1232
55-64,Travel,180903,Travel related to using pet services (not vet),0.08317073069988869,0.0013861788449981449,15086059857.122107,1232
55-64,Travel,180905,Travel related to using vehicle maintenance & repair services,0.5233606156722466,0.008722676927870775,15086059857.122107,1232
55-64,Travel,181001,Travel related to using government services,0.064342432405253,0.0010723738734208833,15086059857.122107,1232
55-64,Travel,181002,Travel related to civic obligations & participation,0.04384479587053433,0.0007307465978422388,15086059857.122107,1232
55-64,Travel,181101,Travel related to eating and drinking,5.549254792628778,0.0924875798771463,15086059857.122107,1232
55-64,Travel,181201,Travel related to socializing and communicating,4.911309034949995,0.08185515058249991,15086059857.122107,1232
55-64,Travel,181202,Travel related to attending or hosting social events,0.6717044773906934,0.011195074623178224,15086059857.122107,1232
55-64,Travel,181203,Travel related to relaxing and leisure,0.9516620843315411,0.01586103473885902,15086059857.122107,1232
55-64,Travel,181204,Travel related to arts and entertainment,0.8541658527388248,0.014236097545647081,15086059857.122107,1232
55-64,Travel,181205,Travel as a form of entertainment,0.9195455271202014,0.01532575878533669,15086059857.122107,1232
55-64,Travel,181301,Travel related to participating in sports/exercise/recreation,1.101649659196417,0.01836082765327362,15086059857.122107,1232
55-64,Travel,181302,Travel related to attending sporting/recreational events,0.44180178284119687,0.007363363047353281,15086059857.122107,1232
55-64,Travel,181401,Travel related to religious/spiritual practices,1.3014963536586668,0.021691605894311114,15086059857.122107,1232
55-64,Travel,181501,Travel related to volunteering,0.7008645942874947,0.011681076571458246,15086059857.122107,1232
55-64,Travel,181599,"Travel related to volunteer activities, n.e.c.*",0.009302112280542845,0.0001550352046757141,15086059857.122107,1232
55-64,Travel,181601,Travel related to phone calls,0.07276989053962901,0.0012128315089938169,15086059857.122107,1232
55-64,Travel,181801,Security procedures related to traveling,0.2696056775109527,0.004493427958515878,15086059857.122107,1232
55-64,Travel,189999,"Traveling, n.e.c.*",3.534213920903781,0.05890356534839635,15086059857.122107,1232
65+,Sleep,010101,Sleeping,543.9785840134593,9.066309733557656,21865350793.675213,2678
65+,Sleep,010102,Sleeplessness,5.019344214350885,0.08365573690584809,21865350793.675213,2678
65+,Sleep,010201,"Washing, dressing and grooming oneself",38.29382025110198,0.6382303375183663,21865350793.675213,2678
65+,Sleep,010301,Health-related self care,6.300411846929229,0.10500686411548715,21865350793.675213,2678
65+,Sleep,010399,"Self care, n.e.c.*",0.19241674341462955,0.0032069457235771592,21865350793.675213,2678
65+,Sleep,010401,Personal/Private activities,0.05429444449972226,0.0009049074083287043,21865350793.675213,2678
65+,Sleep,019999,"Personal Care, n.e.c.*",0.02609532326437897,0.00043492205440631617,21865350793.675213,2678
65+,Work,050101,"Work, main job",42.79574448951458,0.7132624081585763,21865350793.675213,2678
65+,Work,050102,"Work, other job(s)",0.6297493043039081,0.010495821738398468,21865350793.675213,2678
65+,Work,050104,Waiting associated with working,0.10232543731079158,0.0017054239551798597,21865350793.675213,2678
65+,Work,050301,"Income-generating hobbies, crafts, and food",0.10977132114708972,0.001829522019118162,21865350793.675213,2678
65+,Work,050303,Income-generating services,0.05710715969412829,0.0009517859949021381,21865350793.675213,2678
65+,Work,050304,Income-generating rental property activities,0.05881910273822308,0.0009803183789703846,21865350793.675213,2678
65+,Work,050305,Waiting associated with other income-generating activities,0.0021741488276753843,3.623581379458974e-05,21865350793.675213,2678
65+,Work,050399,"Other income-generating activities, n.e.c.*",0.5309476830335224,0.008849128050558706,21865350793.675213,2678
65+,Work,050401,Job search activities,0.104067995458274,0.0017344665909712334,21865350793.675213,2678
65+,Work,050403,Job interviewing,0.004709386721476971,7.848977869128285e-05,21865350793.675213,2678
65+,Work,059999,"Work and work-related activities, n.e.c.*",0.20321387988785822,0.0033868979981309705,21865350793.675213,2678
65+,Education,060101,"Taking class for degree, certification, or licensure",0.14416439039769277,0.002402739839961546,21865350793.675213,2678
65+,Education,060102,Taking class for personal interest,0.36541594579118886,0.006090265763186481,21865350793.675213,2678
65+,Education,060199,"Taking class, n.e.c.*",0.06432016169046377,0.0010720026948410628,21865350793.675213,2678
65+,Education,060301,"Research/homework for class for degree, certification, or licensure",0.011900516163225162,0.0001983419360537527,21865350793.675213,2678
65+,Education,060302,Research/homework for class for pers. interest,0.08237430322025063,0.0013729050536708438,21865350793.675213,2678
65+,Education,060399,Research/homework n.e.c.*,0.1453072335230326,0.002421787225383877,21865350793.675213,2678
65+,Education,060402,Administrative activities: class for personal interest,0.001670954971356025,2.7849249522600418e-05,21865350793.675213,2678
65+,Household Activities,020101,Interior cleaning,24.525942973471604,0.40876571622452673,21865350793.675213,2678
65+,Household Activities,020102,Laundry,13.5876094426527,0.22646015737754502,21865350793.675213,2678
65+,Household Activities,020103,"Sewing, repairing, & maintaining textiles",4.371890511887213,0.07286484186478688,21865350793.675213,2678
65+,Household Activities,020104,"Storing interior hh items, inc. food",2.1120596434473997,0.035200994057456664,21865350793.675213,2678
65+,Household Activities,020199,"Housework, n.e.c.*",0.47162410815021466,0.007860401802503577,21865350793.675213,2678
65+,Household Activities,020201,Food and drink preparation,33.794162576640566,0.5632360429440094,21865350793.675213,2678
65+,Household Activities,020202,Food presentation,0.3413426463042088,0.005689044105070147,21865350793.675213,2678
65+,Household Activities,020203,Kitchen and food clean-up,9.794574666620413,0.16324291111034023,21865350793.675213,2678
65+,Household Activities,020301,"Interior arrangement, decoration, & repairs",4.228530464109806,0.07047550773516344,21865350793.675213,2678
65+,Household Activities,020302,Building and repairing furniture,0.5899588799884171,0.009832647999806952,21865350793.675213,2678
65+,Household Activities,020303,Heating and cooling,1.8784364485607434,0.03130727414267906,21865350793.675213,2678
65+,Household Activities,020401,Exterior cleaning,3.68338731109978,0.061389788518329665,21865350793.675213,2678
65+,Household Activities,020402,"Exterior repair, improvements, & decoration",3.467939982994959,0.05779899971658265,21865350793.675213,2678
65+,Household Activities,020499,"Exterior maintenance, repair & decoration, n.e.c.*",0.02452056951273827,0.00040867615854563784,21865350793.675213,2678
65+,Household Activities,020501,"Lawn, garden, and houseplant care",23.201082258909224,0.3866847043151537,21865350793.675213,2678
65+,Household Activities,020502,"Ponds, pools, and hot tubs",0.24795712676106643,0.004132618779351107,21865350793.675213,2678
65+,Household Activities,020599,"Lawn and garden, n.e.c.*",0.04410467021790762,0.000735077836965127,21865350793.675213,2678
65+,Household Activities,020601,Care for animals and pets (not veterinary care),6.532453397538251,0.10887422329230417,21865350793.675213,2678
65+,Household Activities,020602,Walking / exercising / playing with animals,4.423240263940005,0.07372067106566675,21865350793.675213,2678
65+,Household Activities,020699,"Pet and animal care, n.e.c.*",0.02267568293218158,0.000377928048869693,21865350793.675213,2678
65+,Household Activities,020701,Vehicle repair and maintenance (by self),3.943982476402965,0.06573304127338275,21865350793.675213,2678
65+,Household Activities,020799,"Vehicles, n.e.c.*",0.06975575906639835,0.0011625959844399725,21865350793.675213,2678
65+,Household Activities,020801,"Appliance, tool, and toy set-up, repair, & maintenance (by self)",2.3833462005140444,0.03972243667523408,21865350793.675213,2678
65+,Household Activities,020901,Financial management,4.75739862703072,0.07928997711717867,21865350793.675213,2678
65+,Household Activities,020902,Household & personal organization and planning,10.49905380267067,0.17498423004451116,21865350793.675213,2678
65+,Household Activities,020903,HH & personal mail & messages (except e-mail),2.2664505791188003,0.03777417631864667,21865350793.675213,2678
65+,Household Activities,020904,HH & personal e-mail and messages,3.8658538735011536,0.06443089789168589,21865350793.675213,2678
65+,Household Activities,020905,Home security,0.36103613689686853,0.006017268948281142,21865350793.675213,2678
65+,Household Activities,020999,"Household management, n.e.c.*",0.03507537771833299,0.0005845896286388832,21865350793.675213,2678
65+,Household Activities,029999,"Household activities, n.e.c.*",0.3167889494428062,0.00527981582404677,21865350793.675213,2678
65+,Household Activities,070101,Grocery shopping,8.126412768632255,0.13544021281053759,21865350793.675213,2678
65+,Household Activities,070102,Purchasing gas,0.40884523110565013,0.006814087185094169,21865350793.675213,2678
65+,Household Activities,070103,Purchasing food (not groceries),1.195905093274278,0.0199317515545713,21865350793.675213,2678
65+,Household Activities,070104,"Shopping, except groceries, food and gas",11.29108027234932,0.18818467120582202,21865350793.675213,2678
65+,Household Activities,070105,Waiting associated with shopping,0.2295059969758972,0.0038250999495982865,21865350793.675213,2678
65+,Household Activities,070201,Comparison shopping,0.18235097944948747,0.0030391829908247912,21865350793.675213,2678
65+,Leisure,090101,Using interior cleaning services,0.006193390524322248,0.0001032231754053708,21865350793.675213,2678
65+,Leisure,090103,Using clothing repair and cleaning services,0.049523156526911714,0.0008253859421151952,21865350793.675213,2678
65+,Leisure,090199,"Using household services, n.e.c.*",0.001664038813778359,2.7733980229639317e-05,21865350793.675213,2678
65+,Leisure,090201,Using home maint/repair/décor/construction svcs,0.4704979609125948,0.00784163268187658,21865350793.675213,2678
65+,Leisure,090202,Waiting associated w/ home main/repair/décor/constr,0.8377753278851695,0.013962922131419492,21865350793.675213,2678
65+,Leisure,090301,Using pet services,0.04102234763141338,0.0006837057938568897,21865350793.675213,2678
65+,Leisure,090401,Using lawn and garden services,0.05039128819342538,0.0008398548032237563,21865350793.675213,2678
65+,Leisure,090402,Waiting associated with using lawn & garden services,0.005308611662938234,8.847686104897057e-05,21865350793.675213,2678
65+,Leisure,090501,Using vehicle maintenance or repair services,0.349707803679728,0.005828463394662133,21865350793.675213,2678
65+,Leisure,090502,Waiting associated with vehicle main. or repair svcs,0.27924960748415806,0.004654160124735967,21865350793.675213,2678
65+,Leisure,090599,"Using vehicle maint. & repair svcs, n.e.c.*",0.0029967912018106775,4.9946520030177956e-05,21865350793.675213,2678
65+,Leisure,100103,"Obtaining licenses & paying fines, fees, taxes",0.18911636021521097,0.003151939336920183,21865350793.675213,2678
65+,Leisure,100201,Civic obligations & participation,0.12165623975927849,0.0020276039959879746,21865350793.675213,2678
65+,Leisure,100304,Waiting associated with using government services,0.07395279454858394,0.0012325465758097323,21865350793.675213,2678
65+,Leisure,100305,Waiting associated with civic obligations & participation,0.007324021715312378,0.00012206702858853963,21865350793.675213,2678
65+,Leisure,110101,Eating and drinking,77.60232444318426,1.293372074053071,21865350793.675213,2678
65+,Leisure,110201,Waiting associated w/eating & drinking,0.36713152639461694,0.006118858773243615,21865350793.675213,2678
65+,Leisure,120101,Socializing and communicating with others,31.292267425413016,0.5215377904235503,21865350793.675213,2678
65+,Leisure,120201,Attending or hosting parties/receptions/ceremonies,1.7022586542595637,0.028370977570992727,21865350793.675213,2678
65+,Leisure,120202,Attending meetings for personal interest (not volunteering),0.7549479443235336,0.012582465738725561,21865350793.675213,2678
65+,Leisure,120301,"Relaxing, thinking",29.60078505254947,0.49334641754249114,21865350793.675213,2678
65+,Leisure,120302,Tobacco and drug use,0.2983579570564596,0.004972632617607661,21865350793.675213,2678
65+,Leisure,120303,Television and movies (not religious),252.28178949480656,4.204696491580109,21865350793.675213,2678
65+,Leisure,120304,Television (religious),0.6005413685584806,0.01000902280930801,21865350793.675213,2678
65+,Leisure,120305,Listening to the radio,2.8873588740652942,0.048122647901088236,21865350793.675213,2678
65+,Leisure,120306,Listening to/playing music (not radio),2.1398074865947323,0.035663458109912206,21865350793.675213,2678
65+,Leisure,120307,Playing games,15.210794517294858,0.2535132419549143,21865350793.675213,2678
65+,Leisure,120308,Computer use for leisure (exc. Games),10.7348703702352,0.17891450617058666,21865350793.675213,2678
65+,Leisure,120309,Arts and crafts as a hobby,3.1149912503047466,0.051916520838412444,21865350793.675213,2678
65+,Leisure,120310,Collecting as a hobby,0.2715655324194522,0.0045260922069908695,21865350793.675213,2678
65+,Leisure,120311,"Hobbies, except arts & crafts and collecting",0.8035828775445026,0.013393047959075043,21865350793.675213,2678
65+,Leisure,120312,Reading for personal interest,35.533250171435704,0.5922208361905951,21865350793.675213,2678
65+,Leisure,120313,Writing for personal interest,0.35994719825744936,0.0059991199709574896,21865350793.675213,2678
65+,Leisure,120399,"Relaxing and leisure, n.e.c.*",0.08408989738768612,0.0014014982897947686,21865350793.675213,2678
65+,Leisure,120401,Attending performing arts,0.7181047146111723,0.011968411910186206,21865350793.675213,2678
65+,Leisure,120402,Attending museums,0.09627000083010136,0.0016045000138350226,21865350793.675213,2678
65+,Leisure,120403,Attending movies/film,0.24436289377290274,0.004072714896215046,21865350793.675213,2678
65+,Leisure,120404,Attending gambling establishments,0.5056059687707498,0.008426766146179163,21865350793.675213,2678
65+,Leisure,120499,"Arts and entertainment, n.e.c.*",0.6874186715498452,0.011456977859164085,21865350793.675213,2678
65+,Leisure,120501,Waiting assoc. w/socializing & communicating,0.005114015939792288,8.523359899653814e-05,21865350793.675213,2678
65+,Leisure,130101,Doing aerobics,0.12252706111033798,0.0020421176851722995,21865350793.675213,2678
65+,Leisure,130104,Biking,1.0377733558077207,0.017296222596795346,21865350793.675213,2678
65+,Leisure,130105,Playing billiards,0.157629229547475,0.0026271538257912497,21865350793.675213,2678
65+,Leisure,130106,Boating,0.4603728092783443,0.0076728801546390715,21865350793.675213,2678
65+,Leisure,130107,Bowling,0.5355725700282998,0.008926209500471663,21865350793.675213,2678
65+,Leisure,130109,Dancing,0.09674647709491337,0.0016124412849152228,21865350793.675213,2678
65+,Leisure,130110,Participating in equestrian sports,0.028831964996898017,0.0004805327499483003,21865350793.675213,2678
65+,Leisure,130112,Fishing,0.6896411763955393,0.011494019606592323,21865350793.675213,2678
65+,Leisure,130114,Golfing,1.6538149545635965,0.027563582576059942,21865350793.675213,2678
65+,Leisure,130116,Hiking,0.41218224292917033,0.006869704048819506,21865350793.675213,2678
65+,Leisure,130118,Hunting,0.193605729350734,0.0032267621558455667,21865350793.675213,2678
65+,Leisure,130119,Participating in martial arts,0.009744132170461202,0.00016240220284102002,21865350793.675213,2678
65+,Leisure,130120,Playing racquet sports,0.7750240598655838,0.012917067664426397,21865350793.675213,2678
65+,Leisure,130124,Running,0.06914585627023535,0.0011524309378372558,21865350793.675213,2678
65+,Leisure,130125,"Skiing, ice skating, snowboarding",0.15095455039781502,0.002515909173296917,21865350793.675213,2678
65+,Leisure,130128,Using cardiovascular equipment,0.3174752358177372,0.005291253930295619,21865350793.675213,2678
65+,Leisure,130131,Walking,6.68534573526235,0.11142242892103918,21865350793.675213,2678
65+,Leisure,130132,Participating in water sports,0.7605677880272889,0.012676129800454815,21865350793.675213,2678
65+,Leisure,130133,Weightlifting/strength training,0.840146689005996,0.0140024448167666,21865350793.675213,2678
65+,Leisure,130134,"Working out, unspecified",1.8722231698964842,0.031203719498274735,21865350793.675213,2678
65+,Leisure,130136,Doing yoga,0.45055642727197,0.007509273787866167,21865350793.675213,2678
65+,Leisure,130199,Playing sports n.e.c.*,0.6400287599779187,0.010667145999631979,21865350793.675213,2678
65+,Leisure,130202,Watching baseball,0.16970809969447495,0.002828468328241249,21865350793.675213,2678
65+,Leisure,130203,Watching basketball,0.16185348260978888,0.0026975580434964812,21865350793.675213,2678
65+,Leisure,130213,Watching football,0.09043386862564425,0.0015072311437607374,21865350793.675213,2678
65+,Leisure,130224,Watching soccer,0.02342060618319146,0.00039034343638652433,21865350793.675213,2678
65+,Leisure,130226,Watching vehicle touring/racing,0.010687074433241586,0.00017811790722069312,21865350793.675213,2678
65+,Leisure,130299,"Attending sporting events, n.e.c.*",0.018747592127372342,0.000312459868789539,21865350793.675213,2678
65+,Leisure,130301,Waiting related to playing sports or exercising,0.0036667572583107817,6.111262097184637e-05,21865350793.675213,2678
65+,Leisure,130302,Waiting related to attending sporting events,0.005263081096379569,8.771801827299281e-05,21865350793.675213,2678
65+,Leisure,140101,Attending religious services,5.610117096735051,0.09350195161225085,21865350793.675213,2678
65+,Leisure,140102,Participation in religious practices,7.201609069851355,0.12002681783085592,21865350793.675213,2678
65+,Leisure,140103,Waiting associated w/religious & spiritual activities,0.07408465034613146,0.0012347441724355243,21865350793.675213,2678
65+,Leisure,140105,Religious education activities,1.0547546557929355,0.017579244263215592,21865350793.675213,2678
65+,Leisure,150101,Computer use,1.2604150053777785,0.021006916756296307,21865350793.675213,2678
65+,Leisure,150102,Organizing and preparing,0.7303585438548222,0.01217264239758037,21865350793.675213,2678
65+,Leisure,150103,Reading,0.05684556435014485,0.0009474260725024142,21865350793.675213,2678
65+,Leisure,150104,Telephone calls (except hotline counseling),0.9966107401560836,0.016610179002601394,21865350793.675213,2678
65+,Leisure,150105,Writing,0.37991625835165144,0.006331937639194191,21865350793.675213,2678
65+,Leisure,150106,Fundraising,0.48780598468270026,0.00813009974471167,21865350793.675213,2678
65+,Leisure,150199,"Administrative & support activities, n.e.c.*",0.04783606583827312,0.0007972677639712187,21865350793.675213,2678
65+,Leisure,150201,"Food preparation, presentation, clean-up",1.4621363547083928,0.02436893924513988,21865350793.675213,2678
65+,Leisure,150202,Collecting & delivering clothing & other goods,0.28393565381882274,0.004732260896980379,21865350793.675213,2678
65+,Leisure,150203,Providing care,0.7435176631813503,0.012391961053022505,21865350793.675213,2678
65+,Leisure,150204,"Teaching, leading, counseling, mentoring",0.7880289539994961,0.013133815899991602,21865350793.675213,2678
65+,Leisure,150299,"Social service & care activities, n.e.c.*",0.5963389697663276,0.009938982829438793,21865350793.675213,2678
65+,Leisure,150301,"Building houses, wildlife sites, & other structures",0.05708749628138535,0.0009514582713564224,21865350793.675213,2678
65+,Leisure,150302,"Indoor & outdoor maintenance, repair, & clean-up",0.4391814888368274,0.00731969148061379,21865350793.675213,2678
65+,Leisure,150401,Performing,0.17372608560824737,0.002895434760137456,21865350793.675213,2678
65+,Leisure,150402,Serving at volunteer events & cultural activities,0.6387034578116308,0.010645057630193848,21865350793.675213,2678
65+,Leisure,150501,"Attending meetings, conferences, & training",1.3459246617149108,0.022432077695248513,21865350793.675213,2678
65+,Leisure,150601,Public health activities,0.20002389313468405,0.0033337315522447343,21865350793.675213,2678
65+,Leisure,150701,Waiting associated with volunteer activities,0.029680912978283455,0.000494681882971391,21865350793.675213,2678
65+,Leisure,150899,"Security procedures related to volunteer activities, n.e.c.*",0.0015145278780786388,2.5242131301310648e-05,21865350793.675213,2678
65+,Leisure,159999,"Volunteer activities, n.e.c.*",2.7890329738076085,0.04648388289679348,21865350793.675213,2678
65+,Leisure,160101,Telephone calls to/from family members,4.655993422892504,0.07759989038154173,21865350793.675213,2678
65+,Leisure,160102,"Telephone calls to/from friends, neighbors, or acquaintances",2.7962330666077024,0.04660388444346171,21865350793.675213,2678
65+,Leisure,160103,Telephone calls to/from education services providers,0.0009195231185255344,1.5325385308758908e-05,21865350793.675213,2678
65+,Leisure,160104,Telephone calls to/from salespeople,0.11125029413157801,0.0018541715688596336,21865350793.675213,2678
65+,Leisure,160105,Telephone calls to/from professional or personal care svcs providers,0.6895855546147533,0.011493092576912556,21865350793.675213,2678
65+,Leisure,160106,Telephone calls to/from household services providers,0.1096423745833478,0.0018273729097224634,21865350793.675213,2678
65+,Leisure,160107,Telephone calls to/from paid child or adult care providers,0.0019034504629776587,3.1724174382960976e-05,21865350793.675213,2678
65+,Leisure,160108,Telephone calls to/from government officials,0.09176875085590282,0.0015294791809317137,21865350793.675213,2678
65+,Leisure,160199,"Telephone calls (to or from), n.e.c.*",0.6141216026559527,0.010235360044265878,21865350793.675213,2678
65+,Leisure,500101,Insufficient detail in verbatim,6.246973559296625,0.10411622598827708,21865350793.675213,2678
65+,Leisure,500103,Missing travel or destination,0.6411551120919734,0.010685918534866223,21865350793.675213,2678
65+,Leisure,500105,"Respondent refused to provide information/""none of your business""",0.07868677494428478,0.001311446249071413,21865350793.675213,2678
65+,Leisure,500106,Gap/can't remember,4.092010198152992,0.06820016996921653,21865350793.675213,2678
65+,Leisure,500107,Unable to code activity at 1st tier,0.005942925460952163,9.904875768253605e-05,21865350793.675213,2678
65+,Caregiving,030101,Physical care for hh children,0.2533440370158521,0.004222400616930869,21865350793.675213,2678
65+,Caregiving,030102,Reading to/with hh children,0.045414461574108694,0.0007569076929018116,21865350793.675213,2678
65+,Caregiving,030103,"Playing with hh children, not sports",0.2440537748824477,0.004067562914707462,21865350793.675213,2678
65+,Caregiving,030106,Talking with/listening to hh children,0.057519991451278785,0.0009586665241879798,21865350793.675213,2678
65+,Caregiving,030108,Organization & planning for hh children,0.04546137673889246,0.0007576896123148743,21865350793.675213,2678
65+,Caregiving,030109,Looking after hh children (as a primary activity),0.05128421742702599,0.0008547369571170998,21865350793.675213,2678
65+,Caregiving,030110,Attending hh children's events,0.0752053902976326,0.0012534231716272099,21865350793.675213,2678
65+,Caregiving,030111,Waiting for/with hh children,0.029315122721066973,0.0004885853786844495,21865350793.675213,2678
65+,Caregiving,030112,Picking up/dropping off hh children,0.06065771279650766,0.0010109618799417945,21865350793.675213,2678
65+,Caregiving,030201,Homework (hh children),0.0810299889128327,0.0013504998152138782,21865350793.675213,2678
65+,Caregiving,030301,Providing medical care to hh children,0.002262631356746934,3.77105226124489e-05,21865350793.675213,2678
65+,Caregiving,030302,Obtaining medical care for hh children,0.009230399535529534,0.00015383999225882558,21865350793.675213,2678
65+,Caregiving,030303,Waiting associated with hh children's health,0.003076799845176511,5.1279997419608516e-05,21865350793.675213,2678
65+,Caregiving,030401,Physical care for hh adults,1.3361185019079342,0.022268641698465572,21865350793.675213,2678
65+,Caregiving,030402,Looking after hh adult (as a primary activity),0.554467067252644,0.009241117787544068,21865350793.675213,2678
65+,Caregiving,030403,Providing medical care to hh adult,0.45102375094560904,0.0075170625157601504,21865350793.675213,2678
65+,Caregiving,030404,Obtaining medical and care services for hh adult,1.1752733145611438,0.019587888576019064,21865350793.675213,2678
65+,Caregiving,030405,Waiting associated with caring for household adults,0.3443437417513667,0.005739062362522779,21865350793.675213,2678
